traceCompVal;sizeOfUncertainty;scenario;canBeTurnedOff;rate
15932;0.561115055;2;0;0.45
1317;0.548646615;2;0;0.45
950;0.467602560;2;0;0.45
5;0.142362093;2;0;0.45
100;0.000040824;2;0;0.45
120;0.000038721;2;0;0.45
15932;0.561115055;2;0;0.45
15932;0.561115055;2;0;0.45
15932;0.561115055;2;0;0.45
5;0.379378726;2;0;0.45
5;0.343110602;2;0;0.45
3;0.459551749;2;0;0.45
48;0.000050102;2;0;0.45
10;0.032224794;2;0;0.45
30;0.269353747;2;0;0.45
1;0.000033564;2;0;0.45
11;0.000025608;2;0;0.45
19;0.461542802;2;0;0.45
5;0.231463355;2;0;0.45
224;0.148567022;2;0;0.45
15932;0.561115055;2;0;0.45
53;0.502128012;2;0;0.45
15932;0.561115055;2;0;0.45
1;0.069299057;2;0;0.45
32;0.000033030;2;0;0.45
11;0.145503815;2;0;0.45
25;0.000044063;2;0;0.45
1;0.000050133;2;0;0.45
1;0.448899748;2;0;0.45
15932;0.561115055;2;0;0.45
15;0.168366252;2;0;0.45
4;0.000041467;2;0;0.45
2;0.443828515;2;0;0.45
1;0.466286235;2;0;0.45
1250;0.118889352;2;0;0.45
96;0.013783122;2;0;0.45
15932;0.561115055;2;0;0.45
30;0.492875274;2;0;0.45
15932;0.561115055;2;0;0.45
1;0.277183864;2;0;0.45
15932;0.561115055;2;0;0.45
15932;0.561115055;2;0;0.45
15932;0.561115055;2;0;0.45
15932;0.561115055;2;0;0.45
950;0.000040081;2;0;0.45
95;0.000037664;2;0;0.45
46;0.272176600;2;0;0.45
13215;0.561329565;2;0;0.45
296;0.085832567;2;0;0.45
1185;0.354742076;2;0;0.45
42;0.000043421;2;0;0.45
1180;0.512822521;2;0;0.45
32;0.000040819;2;0;0.45
13215;0.561329565;2;0;0.45
1;0.269790044;2;0;0.45
13215;0.561329565;2;0;0.45
1;0.205618733;2;0;0.45
13215;0.561329565;2;0;0.45
82;0.269461928;2;0;0.45
2249;0.000043050;2;0;0.45
27;0.174701664;2;0;0.45
13215;0.561329565;2;0;0.45
2;0.000089669;2;0;0.45
1;0.028613028;2;0;0.45
315;0.247847221;2;0;0.45
57;0.505198909;2;0;0.45
1;0.210520808;2;0;0.45
438;0.482052962;2;0;0.45
8;0.215091234;2;0;0.45
662;0.350532927;2;0;0.45
611;0.241449414;2;0;0.45
44;0.000044906;2;0;0.45
1;0.241234767;2;0;0.45
243;0.494996406;2;0;0.45
1185;0.000035257;2;0;0.45
1;0.367477409;2;0;0.45
2;0.138063769;2;0;0.45
1;0.266126852;2;0;0.45
1;0.044174645;2;0;0.45
1;0.269282915;2;0;0.45
59;0.430222049;2;0;0.45
611;0.546937279;2;0;0.45
59;0.489482706;2;0;0.45
13;0.181690492;2;0;0.45
122;0.104885796;2;0;0.45
6;0.170125217;2;0;0.45
13215;0.561329565;2;0;0.45
143;0.000031867;2;0;0.45
2249;0.487770648;2;0;0.45
315;0.000031558;2;0;0.45
143;0.000029222;2;0;0.45
63;0.000033401;2;0;0.45
9;0.077186719;2;0;0.45
2249;0.344468866;2;0;0.45
28;0.172273016;2;0;0.45
109;0.521307222;2;0;0.45
83;0.016894181;2;0;0.45
2249;0.000043050;2;0;0.45
152;0.046823442;2;0;0.45
1;0.177052557;2;0;0.45
21;0.297871509;2;0;0.45
2;0.344467019;2;0;0.45
240;0.281113098;2;0;0.45
75;0.000036741;2;0;0.45
88;0.000035684;2;0;0.45
13215;0.561329565;2;0;0.45
963;0.294775772;2;0;0.45
13215;0.561329565;2;0;0.45
1;0.251437797;2;0;0.45
56;0.000030802;2;0;0.45
1;0.266007657;2;0;0.45
13215;0.561329565;2;0;0.45
102;0.304462841;2;0;0.45
1;0.335225954;2;0;0.45
202;0.559779028;2;0;0.45
25;0.042548372;2;0;0.45
1;0.316371446;2;0;0.45
69;0.405609194;2;0;0.45
3;0.386719469;2;0;0.45
1;0.328039036;2;0;0.45
2;0.314998068;2;0;0.45
1;0.360747832;2;0;0.45
7;0.257702523;2;0;0.45
51;0.056898274;2;0;0.45
18335;0.560308974;2;0;0.45
18335;0.560308974;2;0;0.45
18335;0.560308974;2;0;0.45
18335;0.560308974;2;0;0.45
6;0.350342190;2;0;0.45
129;0.451575891;2;0;0.45
63;0.000030803;2;0;0.45
18335;0.560308974;2;0;0.45
85;0.000029319;2;0;0.45
800;0.352340750;2;0;0.45
18335;0.560308974;2;0;0.45
129;0.411670736;2;0;0.45
18335;0.560308974;2;0;0.45
53;0.127651551;2;0;0.45
2;0.326287130;2;0;0.45
18335;0.560308974;2;0;0.45
53;0.296249900;2;0;0.45
1;0.239472010;2;0;0.45
704;0.146719722;2;0;0.45
800;0.340455168;2;0;0.45
805;0.000036370;2;0;0.45
69;0.264614049;2;0;0.45
9;0.148489888;2;0;0.45
15;0.000037112;2;0;0.45
1;0.289024200;2;0;0.45
41;0.273008645;2;0;0.45
18335;0.560308974;2;0;0.45
51;0.475266414;2;0;0.45
18335;0.560308974;2;0;0.45
74;0.315828421;2;0;0.45
18335;0.560308974;2;0;0.45
18335;0.560308974;2;0;0.45
1;0.269677934;2;0;0.45
32;0.408882241;2;0;0.45
1;0.398683391;2;0;0.45
800;0.000036370;2;0;0.45
74;0.000053813;2;0;0.45
49;0.472129251;2;0;0.45
1;0.361622939;2;0;0.45
18335;0.560308974;2;0;0.45
3348;0.098913508;2;0;0.45
51;0.471375578;2;0;0.45
179;0.507042577;2;0;0.45
18335;0.560308974;2;0;0.45
18335;0.560308974;2;0;0.45
94;0.442832760;2;0;0.45
28;0.265650404;2;0;0.45
18335;0.560308974;2;0;0.45
1;0.391423760;2;0;0.45
122;0.152833848;2;0;0.45
341;0.495350779;2;0;0.45
1;0.368675987;2;0;0.45
12;0.369925354;2;0;0.45
64;0.000027463;2;0;0.45
1;0.232762151;2;0;0.45
33;0.447550066;2;0;0.45
18335;0.560308974;2;0;0.45
92;0.413696554;2;0;0.45
1;0.255011776;2;0;0.45
18335;0.560308974;2;0;0.45
3348;0.118809099;2;0;0.45
177;0.000035628;2;0;0.45
15;0.424498948;2;0;0.55
2;0.132627553;2;0;0.55
50;0.000030803;2;0;0.55
1;0.208719071;2;0;0.55
14;0.210640974;2;0;0.55
394;0.310094047;2;0;0.55
235;0.428447522;2;0;0.55
7983;0.462350504;2;0;0.55
99;0.174768411;2;0;0.55
3321;0.000044906;2;0;0.55
7983;0.462350504;2;0;0.55
71;0.000040411;2;0;0.55
1;0.191114571;2;0;0.55
55;0.440098002;2;0;0.55
4;0.083251348;2;0;0.55
69;0.074109087;2;0;0.55
1;0.041041006;2;0;0.55
7983;0.462350504;2;0;0.55
45;0.377997571;2;0;0.55
3321;0.450556994;2;0;0.55
22;0.336866114;2;0;0.55
1;0.315896738;2;0;0.55
53;0.350871653;2;0;0.55
7983;0.462350504;2;0;0.55
231;0.000041426;2;0;0.55
117;0.000037821;2;0;0.55
4;0.000037157;2;0;0.55
45;0.291716366;2;0;0.55
1;0.388995043;2;0;0.55
19;0.019573358;2;0;0.55
1;0.281728324;2;0;0.55
7983;0.462350504;2;0;0.55
7983;0.462350504;2;0;0.55
1218;0.000043050;2;0;0.55
7983;0.462350504;2;0;0.55
1;0.200992048;2;0;0.55
9;0.451440199;2;0;0.55
7983;0.462350504;2;0;0.55
1;0.000024500;2;0;0.55
39;0.000038719;2;0;0.55
349;0.000035257;2;0;0.55
3321;0.428728279;2;0;0.55
11;0.304681032;2;0;0.55
12;0.129256626;2;0;0.55
4;0.215523923;2;0;0.55
1;0.138113344;2;0;0.55
1;0.146034955;2;0;0.55
191;0.433070773;2;0;0.55
3321;0.406100393;2;0;0.55
41;0.444131842;2;0;0.55
2;0.135565899;2;0;0.55
7983;0.462350504;2;0;0.55
905;0.349935408;2;0;0.55
1;0.217220334;2;0;0.55
423;0.383709692;2;0;0.55
40;0.418057823;2;0;0.55
902;0.314964340;2;0;0.55
117;0.000038750;2;0;0.55
7983;0.462350504;2;0;0.55
41;0.234748695;2;0;0.55
5;0.196091560;2;0;0.55
437;0.000023010;2;0;0.55
61;0.393005443;2;0;0.55
1;0.148592752;2;0;0.55
281;0.000042029;2;0;0.55
394;0.420626138;2;0;0.55
1;0.272703977;2;0;0.55
18;0.012527559;2;0;0.55
55;0.000043421;2;0;0.55
905;0.137023298;2;0;0.55
76;0.000043050;2;0;0.55
76;0.161363898;2;0;0.55
70;0.177195670;2;0;0.55
6361;0.463873224;2;0;0.55
15;0.132469850;2;0;0.55
5;0.000033756;2;0;0.55
33;0.189782767;2;0;0.55
60;0.000033772;2;0;0.55
32;0.187594119;2;0;0.55
2;0.000026714;2;0;0.55
26;0.135028508;2;0;0.55
423;0.055257031;2;0;0.55
43;0.036056030;2;0;0.55
38;0.419959746;2;0;0.55
144;0.000029690;2;0;0.55
1074;0.000030432;2;0;0.55
277;0.392030307;2;0;0.55
6361;0.463873224;2;0;0.55
135;0.000948806;2;0;0.55
189;0.000031162;2;0;0.55
1;0.262669441;2;0;0.55
1125;0.400209190;2;0;0.55
1125;0.112550407;2;0;0.55
1;0.049187792;2;0;0.55
1074;0.000030432;2;0;0.55
2262;0.032512888;2;0;0.55
6;0.252525411;2;0;0.55
14;0.011090534;2;0;0.55
2;0.043635519;2;0;0.55
3;0.000022639;2;0;0.55
90;0.000033401;2;0;0.55
2;0.000036616;2;0;0.55
180;0.072635614;2;0;0.55
5;0.000041336;2;0;0.55
171;0.010064958;2;0;0.55
123;0.373216016;2;0;0.55
60;0.082344146;2;0;0.55
9;0.229660637;2;0;0.55
2;0.340180230;2;0;0.55
8;0.000038814;2;0;0.55
1796;0.211251433;2;0;0.55
1;0.208758850;2;0;0.55
645;0.000040081;2;0;0.55
1;0.188086754;2;0;0.55
6;0.064435501;2;0;0.55
17;0.212218732;2;0;0.55
10;0.000033030;2;0;0.55
1;0.190653666;2;0;0.55
1;0.192802674;2;0;0.55
1074;0.024411912;2;0;0.55
51;0.067087914;2;0;0.55
6361;0.463873224;2;0;0.55
3;0.000053442;2;0;0.55
6361;0.463873224;2;0;0.55
44;0.205894609;2;0;0.55
22;0.337107038;2;0;0.55
11;0.190861377;2;0;0.55
15;0.151406614;2;0;0.55
6361;0.463873224;2;0;0.55
1;0.225796147;2;0;0.55
6361;0.463873224;2;0;0.55
20;0.122832988;2;0;0.55
37;0.157335310;2;0;0.55
1796;0.315447569;2;0;0.55
1074;0.100303281;2;0;0.55
645;0.000040081;2;0;0.55
43;0.000029319;2;0;0.55
47;0.101458689;2;0;0.55
1;0.204905130;2;0;0.55
2262;0.099115032;2;0;0.55
126;0.285412521;2;0;0.55
19;0.079622077;2;0;0.55
8397;0.460639624;2;0;0.55
32;0.309864293;2;0;0.55
7;0.000040768;2;0;0.55
8397;0.460639624;2;0;0.55
55;0.000035257;2;0;0.55
676;0.079570129;2;0;0.55
8397;0.460639624;2;0;0.55
216;0.354344167;2;0;0.55
334;0.390796299;2;0;0.55
12;0.026913672;2;0;0.55
35;0.194901196;2;0;0.55
211;0.000033401;2;0;0.55
1;0.137039428;2;0;0.55
8397;0.460639624;2;0;0.55
1784;0.000043050;2;0;0.55
28;0.260908792;2;0;0.55
8397;0.460639624;2;0;0.55
3;0.000049963;2;0;0.55
468;0.000041775;2;0;0.55
147;0.435051296;2;0;0.55
8397;0.460639624;2;0;0.55
8397;0.460639624;2;0;0.55
457;0.246657378;2;0;0.55
1;0.201553525;2;0;0.55
171;0.000034497;2;0;0.55
8397;0.460639624;2;0;0.55
3;0.043838299;2;0;0.55
7;0.273096869;2;0;0.55
314;0.236563789;2;0;0.55
20;0.063526714;2;0;0.55
4;0.098935289;2;0;0.55
4;0.185980221;2;0;0.55
3;0.203398104;2;0;0.55
8397;0.460639624;2;0;0.55
73;0.159160811;2;0;0.55
312;0.323067143;2;0;0.55
4;0.393084534;2;0;0.55
4;0.263241887;2;0;0.55
8397;0.460639624;2;0;0.55
74;0.141184045;2;0;0.55
85;0.160552650;2;0;0.55
2;0.082733248;2;0;0.55
44;0.017092051;2;0;0.55
1784;0.155376206;2;0;0.55
54;0.071511108;2;0;0.55
1;0.083780314;2;0;0.55
1;0.022539760;2;0;0.55
52;0.000040081;2;0;0.55
22;0.381028479;2;0;0.55
216;0.443736371;2;0;0.55
13;0.000047504;2;0;0.55
1;0.173571794;2;0;0.55
271;0.379869161;2;0;0.55
1;0.244547363;2;0;0.55
187;0.330471866;2;0;0.55
16;0.000041076;2;0;0.55
79;0.449344194;2;0;0.55
7;0.068076327;2;0;0.55
2;0.397678602;2;0;0.55
568;0.000035257;2;0;0.55
1;0.133000431;2;0;0.55
8397;0.460639624;2;0;0.55
857;0.000043585;2;0;0.55
33;0.218507593;2;0;0.55
7;0.000048394;2;0;0.55
1;0.236034312;2;0;0.55
11;0.138532693;2;0;0.55
113;0.037165596;2;0;0.55
10561;0.464479269;2;0;0.55
1;0.253931703;2;0;0.55
10561;0.464479269;2;0;0.55
352;0.000035628;2;0;0.55
73;0.000035504;2;0;0.55
10;0.000034613;2;0;0.55
3;0.236329733;2;0;0.55
4187;0.394507990;2;0;0.55
33;0.286269663;2;0;0.55
10561;0.464479269;2;0;0.55
1;0.175095157;2;0;0.55
15;0.193796412;2;0;0.55
10561;0.464479269;2;0;0.55
3;0.141522699;2;0;0.55
4187;0.050941822;2;0;0.55
352;0.000035628;2;0;0.55
10561;0.464479269;2;0;0.55
4187;0.215136927;2;0;0.55
10561;0.464479269;2;0;0.55
57;0.457153771;2;0;0.55
1;0.248848308;2;0;0.55
12;0.000035138;2;0;0.55
1181;0.057917324;2;0;0.55
1412;0.000035257;2;0;0.55
1181;0.221105606;2;0;0.55
2;0.000039094;2;0;0.55
4187;0.193780383;2;0;0.55
441;0.046050207;2;0;0.55
13;0.336118006;2;0;0.55
4;0.000046498;2;0;0.55
84;0.157663755;2;0;0.55
525;0.412584342;2;0;0.55
10561;0.464479269;2;0;0.55
3;0.285039150;2;0;0.55
16;0.000041195;2;0;0.55
761;0.036900334;2;0;0.55
46;0.000030061;2;0;0.55
10561;0.464479269;2;0;0.55
4187;0.148268639;2;0;0.55
4187;0.129180314;2;0;0.55
80;0.053910695;2;0;0.55
1;0.000035628;2;0;0.55
1;0.148659145;2;0;0.55
10561;0.464479269;2;0;0.55
10561;0.464479269;2;0;0.55
41;0.000028133;2;0;0.55
3;0.270277823;2;0;0.55
3;0.269853868;2;0;0.55
52;0.272360456;2;0;0.55
1412;0.334485429;2;0;0.55
201;0.000034174;2;0;0.55
21;0.262546206;2;0;0.55
13;0.166946398;2;0;0.55
27;0.175617665;2;0;0.55
1;0.209623556;2;0;0.55
149;0.000040695;2;0;0.55
9;0.367547899;2;0;0.55
10561;0.464479269;2;0;0.55
57;0.180964841;2;0;0.55
68;0.364245482;2;0;0.55
2;0.131604770;2;0;0.55
49;0.000039710;2;0;0.55
4187;0.119349146;2;0;0.55
1;0.107266049;2;0;0.55
10561;0.464479269;2;0;0.55
5;0.346254465;2;0;0.55
115;0.000030432;2;0;0.55
10561;0.464479269;2;0;0.55
761;0.432290415;2;0;0.55
1181;0.000041195;2;0;0.55
2;0.092209390;2;0;0.55
11807;0.464433621;2;0;0.55
55;0.000023010;2;0;0.55
256;0.000023010;2;0;0.55
37;0.430852336;2;0;0.55
11807;0.464433621;2;0;0.55
1;0.240997103;2;0;0.55
17;0.463686831;2;0;0.55
11807;0.464433621;2;0;0.55
3;0.126991256;2;0;0.55
83;0.297644525;2;0;0.55
4;0.216896470;2;0;0.55
513;0.209633626;2;0;0.55
1;0.091491672;2;0;0.55
133;0.000029319;2;0;0.55
256;0.234412429;2;0;0.55
1;0.085850160;2;0;0.55
63;0.000036653;2;0;0.55
1;0.000030771;2;0;0.55
2;0.188663448;2;0;0.55
17;0.000039842;2;0;0.55
261;0.061676873;2;0;0.55
11807;0.464433621;2;0;0.55
77;0.208992030;2;0;0.55
1;0.209984394;2;0;0.55
257;0.295562298;2;0;0.55
11807;0.464433621;2;0;0.55
74;0.139548410;2;0;0.55
1;0.039569159;2;0;0.55
48;0.000038537;2;0;0.55
11807;0.464433621;2;0;0.55
13;0.166153243;2;0;0.55
54;0.271262490;2;0;0.55
69;0.271084447;2;0;0.55
3;0.293917798;2;0;0.55
3;0.267747482;2;0;0.55
11807;0.464433621;2;0;0.55
55;0.125085523;2;0;0.55
11807;0.464433621;2;0;0.55
20;0.150771776;2;0;0.55
52;0.000029690;2;0;0.55
6;0.065863460;2;0;0.55
8;0.182840261;2;0;0.55
1;0.262577982;2;0;0.55
256;0.000023010;2;0;0.55
1;0.336719831;2;0;0.55
11807;0.464433621;2;0;0.55
137;0.112554957;2;0;0.55
1;0.115527507;2;0;0.55
814;0.425384330;2;0;0.55
11807;0.464433621;2;0;0.55
4;0.309320806;2;0;0.55
451;0.010960465;2;0;0.55
63;0.000037804;2;0;0.55
1;0.226342141;2;0;0.55
2;0.000028589;2;0;0.55
199;0.349685676;2;0;0.55
21;0.319405213;2;0;0.55
9;0.003331353;2;0;0.55
14;0.020581959;2;0;0.55
13;0.000031599;2;0;0.55
117;0.329381596;2;0;0.55
312;0.441962661;2;0;0.55
11807;0.464433621;2;0;0.55
2;0.092229649;2;0;0.55
11807;0.464433621;2;0;0.55
32;0.248822432;2;0;0.55
69;0.000038183;2;0;0.55
261;0.390457892;2;0;0.55
942;0.000037483;2;0;0.55
54;0.158207484;2;0;0.55
10932;0.464108888;2;0;0.55
13;0.000034315;2;0;0.55
1;0.140435191;2;0;0.55
211;0.253959945;2;0;0.55
176;0.421760878;2;0;0.55
10932;0.464108888;2;0;0.55
199;0.363908848;2;0;0.55
47;0.310395700;2;0;0.55
103;0.000051215;2;0;0.55
256;0.000043421;2;0;0.55
61;0.000053071;2;0;0.55
8;0.151772374;2;0;0.55
8;0.125254017;2;0;0.55
37;0.324251432;2;0;0.55
103;0.247049654;2;0;0.55
41;0.000038597;2;0;0.55
67;0.000037483;2;0;0.55
10932;0.464108888;2;0;0.55
265;0.393529383;2;0;0.55
834;0.000037483;2;0;0.55
469;0.000030432;2;0;0.55
22;0.105680780;2;0;0.55
10932;0.464108888;2;0;0.55
10932;0.464108888;2;0;0.55
8;0.274750181;2;0;0.55
10932;0.464108888;2;0;0.55
673;0.411446113;2;0;0.55
10932;0.464108888;2;0;0.55
834;0.320581649;2;0;0.55
1;0.245276707;2;0;0.55
106;0.000035639;2;0;0.55
1;0.354537875;2;0;0.55
25;0.133853181;2;0;0.55
92;0.335877196;2;0;0.55
90;0.003694527;2;0;0.55
1;0.353106588;2;0;0.55
223;0.000054926;2;0;0.55
4;0.450102132;2;0;0.55
20;0.092502849;2;0;0.55
10932;0.464108888;2;0;0.55
83;0.390836741;2;0;0.55
27;0.000030432;2;0;0.55
85;0.271171540;2;0;0.55
24;0.349299890;2;0;0.55
112;0.000044515;2;0;0.55
16;0.023496838;2;0;0.55
55;0.218851213;2;0;0.55
201;0.210461533;2;0;0.55
136;0.268327512;2;0;0.55
673;0.257568521;2;0;0.55
93;0.000033401;2;0;0.55
148;0.000040824;2;0;0.55
490;0.414387389;2;0;0.55
48;0.110735110;2;0;0.55
10932;0.464108888;2;0;0.55
10932;0.464108888;2;0;0.55
29;0.181954084;2;0;0.55
10932;0.464108888;2;0;0.55
10932;0.464108888;2;0;0.55
64;0.000057895;2;0;0.55
10932;0.464108888;2;0;0.55
10932;0.464108888;2;0;0.55
1;0.268885751;2;0;0.55
727;0.225442449;2;0;0.55
10932;0.464108888;2;0;0.55
94;0.245876596;2;0;0.55
256;0.000043421;2;0;0.55
1433;0.000041195;2;0;0.55
1433;0.060459980;2;0;0.55
6;0.000021594;2;0;0.55
77;0.000029319;2;0;0.55
115;0.032012749;2;0;0.55
105;0.247131721;2;0;0.55
197;0.336649755;2;0;0.55
1;0.188543549;2;0;0.55
1;0.109968139;2;0;0.55
61;0.405689306;2;0;0.55
12;0.185828939;2;0;0.55
23;0.353347892;2;0;0.55
1030;0.110900719;2;0;0.55
13289;0.463054525;2;0;0.55
1;0.044292781;2;0;0.55
4;0.000034844;2;0;0.55
224;0.202361847;2;0;0.55
2;0.145992126;2;0;0.55
273;0.407879661;2;0;0.55
1;0.173868623;2;0;0.55
1;0.206738995;2;0;0.55
13289;0.463054525;2;0;0.55
13289;0.463054525;2;0;0.55
13289;0.463054525;2;0;0.55
4;0.293401649;2;0;0.55
13289;0.463054525;2;0;0.55
13289;0.463054525;2;0;0.55
50;0.148783771;2;0;0.55
59;0.000037483;2;0;0.55
6;0.294617344;2;0;0.55
1;0.105502894;2;0;0.55
375;0.343567980;2;0;0.55
6;0.295179365;2;0;0.55
61;0.000035257;2;0;0.55
1;0.000035621;2;0;0.55
13289;0.463054525;2;0;0.55
15;0.123275765;2;0;0.55
134;0.000023381;2;0;0.55
43;0.195712485;2;0;0.55
2;0.204122981;2;0;0.55
2;0.356024409;2;0;0.55
453;0.181678397;2;0;0.55
1;0.129372471;2;0;0.55
66;0.141824924;2;0;0.55
1;0.174974669;2;0;0.55
2;0.135285359;2;0;0.55
1;0.262089981;2;0;0.55
1;0.213619840;2;0;0.55
4;0.091962959;2;0;0.55
10;0.258463873;2;0;0.55
7;0.420704252;2;0;0.55
134;0.097357348;2;0;0.55
1;0.133700292;2;0;0.55
8;0.000034751;2;0;0.55
1;0.203726044;2;0;0.55
17;0.115025470;2;0;0.55
13289;0.463054525;2;0;0.55
324;0.255170989;2;0;0.55
144;0.000042212;2;0;0.55
4;0.254527809;2;0;0.55
2;0.127435744;2;0;0.55
95;0.203603200;2;0;0.55
197;0.051134632;2;0;0.55
8;0.000030803;2;0;0.55
13;0.000032288;2;0;0.55
13289;0.463054525;2;0;0.55
2;0.183530496;2;0;0.55
4;0.269482226;2;0;0.55
1;0.067839538;2;0;0.55
453;0.000031185;2;0;0.55
324;0.361277601;2;0;0.55
13289;0.463054525;2;0;0.55
1201;0.042297656;2;0;0.55
55;0.328695892;2;0;0.55
128;0.000030432;2;0;0.55
2;0.182217605;2;0;0.55
9;0.000037112;2;0;0.55
5;0.000040081;2;0;0.55
37;0.045426979;2;0;0.55
7;0.140201883;2;0;0.55
105;0.083482068;2;0;0.55
13;0.000039538;2;0;0.55
233;0.205804037;2;0;0.55
560;0.085202051;2;0;0.55
58;0.113874336;2;0;0.55
6;0.148478857;2;0;0.55
107;0.024132384;2;0;0.55
7;0.299796159;2;0;0.55
11070;0.464921649;2;0;0.55
7;0.255544992;2;0;0.55
11070;0.464921649;2;0;0.55
11070;0.464921649;2;0;0.55
7;0.307637781;2;0;0.55
1457;0.364840901;2;0;0.55
403;0.336093698;2;0;0.55
488;0.128401618;2;0;0.55
3;0.231612732;2;0;0.55
1;0.014288799;2;0;0.55
1457;0.121262840;2;0;0.55
28;0.000032318;2;0;0.55
11070;0.464921649;2;0;0.55
1201;0.370753742;2;0;0.55
160;0.282117165;2;0;0.55
120;0.095021993;2;0;0.55
57;0.387008715;2;0;0.55
11070;0.464921649;2;0;0.55
30;0.185992111;2;0;0.55
11070;0.464921649;2;0;0.55
1830;0.000043050;2;0;0.55
5;0.129321166;2;0;0.55
18;0.000031853;2;0;0.55
50;0.352912358;2;0;0.55
11070;0.464921649;2;0;0.55
55;0.000025786;2;0;0.55
1;0.098006678;2;0;0.55
20;0.257748092;2;0;0.55
3;0.133842694;2;0;0.55
11070;0.464921649;2;0;0.55
1;0.254615601;2;0;0.55
75;0.211492715;2;0;0.55
105;0.000040617;2;0;0.55
11070;0.464921649;2;0;0.55
12;0.000039128;2;0;0.55
488;0.422028981;2;0;0.55
11070;0.464921649;2;0;0.55
16;0.164359492;2;0;0.55
1;0.130529923;2;0;0.55
11070;0.464921649;2;0;0.55
120;0.115354685;2;0;0.55
120;0.000042308;2;0;0.55
1;0.198056837;2;0;0.55
1;0.285051380;2;0;0.55
3;0.108812948;2;0;0.55
55;0.000040983;2;0;0.55
438;0.133524896;2;0;0.55
283;0.422849978;2;0;0.55
13;0.258646413;2;0;0.55
1;0.091586655;2;0;0.55
820;0.163616738;2;0;0.55
12;0.068375103;2;0;0.55
11070;0.464921649;2;0;0.55
3;0.084808885;2;0;0.55
323;0.165388333;2;0;0.55
9346;0.463008506;2;0;0.55
9346;0.463008506;2;0;0.55
32;0.044511971;2;0;0.55
2837;0.262961704;2;0;0.55
1451;0.000040081;2;0;0.55
9346;0.463008506;2;0;0.55
146;0.173739201;2;0;0.55
2;0.231516253;2;0;0.55
240;0.000032288;2;0;0.55
2;0.134284674;2;0;0.55
9346;0.463008506;2;0;0.55
75;0.000035818;2;0;0.55
1;0.000045235;2;0;0.55
4;0.000040452;2;0;0.55
572;0.430025798;2;0;0.55
37;0.000029336;2;0;0.55
145;0.000022170;2;0;0.55
1;0.000031272;2;0;0.55
6;0.280736906;2;0;0.55
1451;0.130878984;2;0;0.55
289;0.397194578;2;0;0.55
1;0.298728009;2;0;0.55
91;0.074864644;2;0;0.55
1;0.363885832;2;0;0.55
148;0.000042280;2;0;0.55
413;0.102914449;2;0;0.55
1187;0.358115793;2;0;0.55
114;0.000045648;2;0;0.55
9346;0.463008506;2;0;0.55
9346;0.463008506;2;0;0.55
9346;0.463008506;2;0;0.55
1;0.344570925;2;0;0.55
1;0.075940634;2;0;0.55
9346;0.463008506;2;0;0.55
548;0.000030432;2;0;0.55
21;0.182396895;2;0;0.55
50;0.008616120;2;0;0.55
2;0.297156148;2;0;0.55
1;0.133701370;2;0;0.55
9346;0.463008506;2;0;0.55
2;0.229057847;2;0;0.55
1;0.186278477;2;0;0.55
323;0.000043793;2;0;0.55
129;0.151644719;2;0;0.55
148;0.000041882;2;0;0.55
9346;0.463008506;2;0;0.55
4;0.155147299;2;0;0.55
1;0.305731097;2;0;0.55
9346;0.463008506;2;0;0.55
1;0.314444038;2;0;0.55
149;0.126303118;2;0;0.55
9346;0.463008506;2;0;0.55
66;0.306195112;2;0;0.55
74;0.197019323;2;0;0.55
9346;0.463008506;2;0;0.55
76;0.186209054;2;0;0.55
111;0.443485506;2;0;0.55
95;0.277372415;2;0;0.55
167;0.000038918;2;0;0.55
135;0.176827389;2;0;0.55
153;0.263927456;2;0;0.55
23;0.425470255;2;0;0.55
1;0.001926722;2;0;0.55
9346;0.463008506;2;0;0.55
80;0.180789591;2;0;0.55
1;0.000045416;2;0;0.55
1187;0.393866521;2;0;0.55
2;0.161329386;2;0;0.55
175;0.449524108;2;0;0.55
3081;0.019832902;2;0;0.55
255;0.026552023;2;0;0.55
3;0.241682004;2;0;0.55
8;0.165337612;2;0;0.55
3;0.000028861;2;0;0.55
50;0.225913835;2;0;0.55
42;0.199171153;2;0;0.55
14;0.250067540;2;0;0.55
7;0.426946244;2;0;0.55
1;0.126840124;2;0;0.55
1;0.133034339;2;0;0.55
398;0.444163397;2;0;0.55
53;0.000034807;2;0;0.55
12368;0.462864139;2;0;0.55
4;0.159232586;2;0;0.55
12368;0.462864139;2;0;0.55
11;0.176352429;2;0;0.55
26;0.286053047;2;0;0.55
81;0.327833960;2;0;0.55
68;0.313017026;2;0;0.55
90;0.225516898;2;0;0.55
6;0.000038342;2;0;0.55
10;0.000033589;2;0;0.55
8;0.369727519;2;0;0.55
1;0.206677143;2;0;0.55
12368;0.462864139;2;0;0.55
70;0.437394131;2;0;0.55
2;0.079552492;2;0;0.55
3081;0.125131185;2;0;0.55
3081;0.000044906;2;0;0.55
18;0.419811912;2;0;0.55
12368;0.462864139;2;0;0.55
12368;0.462864139;2;0;0.55
143;0.362556424;2;0;0.55
12368;0.462864139;2;0;0.55
2;0.264508580;2;0;0.55
608;0.338889433;2;0;0.55
139;0.098791807;2;0;0.55
12368;0.462864139;2;0;0.55
785;0.000037483;2;0;0.55
817;0.384793737;2;0;0.55
44;0.282543613;2;0;0.55
12368;0.462864139;2;0;0.55
