,strategy,rate,iteration,total_correctness,avg_correctness
591,1,50,74,5335649.869461302,9028.172367954825
592,1,60,23,93969.49274573484,4474.737749796897
593,1,60,25,46563.51716150012,5820.439645187515
594,1,50,86,3195441.725554784,7870.546122056117
595,1,60,17,450549.2443703067,5631.865554628834
596,1,60,24,242110.34777409548,7120.892581591043
597,1,50,68,3708103.8199005234,5072.6454444603605
598,1,60,14,680890.5476025052,4364.682997451956
599,1,60,3,198970.90922375096,5377.592141182458
600,1,60,29,232251.5205584071,5278.443649054707
601,1,60,32,258419.44180830507,5873.169132006933
602,1,60,26,360093.03381396964,2835.378219007635
603,1,60,30,243727.22543399842,2389.482602294102
604,1,50,85,2928708.4602012997,4947.142669258952
605,1,60,34,161536.8838458355,7342.585629356158
606,1,60,19,1175349.9076585765,5110.216989819898
607,1,60,21,1190086.815035925,5833.758897234927
608,1,60,36,171186.38271245584,4891.039506070167
609,1,60,4,143853.9772500061,5327.92508333356
610,1,60,40,140252.08400093453,5394.3109231128665
611,1,50,98,695427.0376720496,1492.3326988670592
612,1,60,2,408361.61596457864,1334.515084851564
613,1,50,96,1608145.5668100475,3399.884919260143
614,1,50,90,2546721.4373348663,4596.970103492538
615,1,60,41,343788.63625473314,4774.842170204627
616,1,60,46,41327.182685402695,1475.9708101929534
617,1,60,37,975903.6791261547,6549.689121652045
618,1,60,49,0.0,0.0
619,1,60,20,2511670.134208765,7075.127138616239
620,1,60,28,404725.2165926979,1326.9679232547471
621,1,60,50,54755.85573144865,7822.265104492665
622,1,60,47,234498.0958181802,4598.001878787847
623,1,60,45,202685.1520363199,2632.274701770388
624,1,60,48,341924.1329383519,6331.928387747257
625,1,60,27,2565107.354588654,7349.877806844281
626,1,60,42,497522.3329503948,3273.1732430947027
627,1,60,58,14511.818998740737,7255.909499370368
628,1,60,53,282171.2435904181,4275.321872582092
629,1,60,59,65833.86191830013,6583.386191830013
630,1,60,6,234906.80117807118,6525.1889216130885
631,1,60,60,189000.44509762301,5400.012717074943
632,1,60,55,645583.3435058339,5164.666748046671
633,1,60,5,296875.7044171013,1788.407857934345
634,1,60,61,169076.80663449963,4696.577962069434
635,1,60,43,1842366.7586700527,6874.502830858406
636,1,60,65,44851.49501444114,1725.0575005554285
637,1,60,54,350371.56929028593,1883.7181144639028
638,1,60,33,3398701.5025428296,7759.592471558972
639,1,60,64,439041.38935820886,7317.356489303481
640,1,60,7,37882.59896869163,6313.7664947819385
641,1,60,68,41327.182685402695,1475.9708101929534
642,1,60,69,35299.50397407425,980.5417770576181
643,1,60,72,77463.21556431806,6455.267963693172
644,1,60,51,408361.61596457864,1334.515084851564
645,1,60,70,428215.6018509251,7646.707175909376
646,1,60,67,256357.9797946651,2248.7542087251322
647,1,60,74,172616.96710635535,4665.323435306901
648,1,60,52,1741076.2952040327,6045.40380279178
649,1,60,38,3929983.9933770737,8221.72383551689
650,1,60,79,42074.77064328752,1202.136304093929
651,1,60,8,104037.65818583044,3853.2465994752015
652,1,60,62,1381599.2715103312,6167.853890671121
653,1,60,78,240023.34680713306,6000.583670178326
654,1,60,82,8323.79891566784,4161.89945783392
655,1,60,84,37735.750725345366,5390.821532192195
656,1,60,63,1581234.668616064,5989.525259909333
657,1,60,57,3910223.216691744,8947.879214397584
658,1,60,31,6421186.59308097,8253.453204474255
659,1,60,73,1517495.4971747736,5683.50373473698
660,1,60,88,69683.53965037891,1583.7168102358844
661,1,60,83,919138.5130336016,4837.571121229482
662,1,60,76,1848954.028073002,7194.373650089501
663,1,60,91,0.0,0.0
664,1,60,9,28599.929992465142,7149.982498116286
665,1,60,75,408361.61596457864,1334.515084851564
666,1,60,89,235458.8095301339,4204.621598752391
667,1,60,94,125688.01169040243,6284.400584520122
668,1,60,90,217386.8241902089,5175.876766433545
669,1,60,85,1110293.5314882153,5389.774424700075
670,1,60,93,241950.6399004073,4839.012798008146
671,1,60,87,776763.339208472,5628.719849336754
672,1,70,1,76961.32467807796,7696.132467807796
673,1,60,96,376677.58732553053,5381.108390364722
674,1,60,97,259974.2641363949,3610.7536685610403
675,1,60,77,3196471.249065451,7834.488355552576
676,1,70,100,200840.6753380315,3719.271765519102
677,1,70,11,72063.7689236154,1675.9016028747767
678,1,70,15,264778.4777862624,5883.966173028053
679,1,60,80,654099.8549866547,1493.378664353093
680,1,60,86,654099.8549866547,1493.378664353093
681,1,60,81,3624174.186688761,6969.5657436322335
682,1,60,71,3042515.5152425882,4527.552850063375
683,1,70,12,404725.2165926979,1326.9679232547471
684,1,60,99,2325352.9980044193,6103.288708673016
685,1,70,19,803728.2805338729,5866.62978491878
686,1,70,14,1375539.2001977854,4524.80000065061
687,1,70,18,930798.245843358,5031.341869423557
688,1,70,16,1436636.6919304507,5483.3461524063005
689,1,70,21,51576.15125632919,1393.950033954843
690,1,60,95,1750874.5874896056,3494.7596556678754
691,1,70,2,394277.1675758487,2942.366922207826
692,1,70,26,136405.6155678914,5930.6789377344085
693,1,70,13,3208636.5238441573,7308.967024701953
694,1,70,29,241278.27050421917,6031.9567626054795
695,1,70,17,2138385.240669759,5923.5048217998865
696,1,70,3,115239.32334604173,2619.0755305918574
697,1,70,31,37084.232930386315,7416.846586077263
698,1,70,30,249425.8314466961,4618.996878642521
699,1,70,28,668107.0249179192,5139.284807060917
700,1,70,23,824848.8018047255,5123.2844832591645
701,1,70,25,946023.9067571309,5375.135833847335
702,1,70,33,412255.9851750765,7634.370095834751
703,1,60,44,6993302.853638617,5023.924463820846
704,1,70,35,293236.2867824777,5864.725735649554
705,1,70,37,298762.5524624864,6224.219842968466
706,1,70,20,408361.61596457864,1334.515084851564
707,1,70,36,334565.1320397756,4848.770029561965
708,1,70,40,18943.466384937146,6314.488794979049
709,1,70,43,44162.344550758964,6308.906364394138
710,1,70,42,21106.167320653214,2345.1297022948015
711,1,60,98,3745911.685482033,5298.319215674728
712,1,70,32,1298335.974586271,8064.198599914726
713,1,70,46,28799.768306971328,5759.9536613942655
714,1,70,45,35299.50397407425,980.5417770576181
715,1,70,27,2477388.3984511546,8122.584912954605
716,1,70,47,26305.822922966832,2630.582292296683
717,1,60,39,7564632.499114123,4824.382971373803
718,1,70,34,1318955.3689538923,7168.235700836371
719,1,70,49,20501.938864604665,5125.484716151166
720,1,70,48,29994.725085391987,4284.96072648457
721,1,70,41,668107.0249179192,5139.284807060917
722,1,70,50,307524.42767954065,6543.072929351929
723,1,70,51,207506.28581429267,3990.505496428705
724,1,70,5,176978.47418788745,2268.954797280608
725,1,70,54,334620.32664252474,5671.530960042793
726,1,70,56,111819.31184526741,2662.364567744462
727,1,70,22,1639850.6257732403,3333.029727181383
728,1,60,1,10443557.820064142,4992.140449361445
729,1,70,10,3898800.196207777,4565.339808205828
730,1,70,44,471036.5520723582,2297.7392784017475
731,1,70,4,1419988.153276532,5525.245732593509
732,1,70,38,1515685.4205700115,5244.586230346061
733,1,70,24,1764635.0130541483,3494.326758523066
734,1,70,59,376149.03714581195,3009.192297166496
735,1,70,39,1791752.9679640667,5178.476786023314
736,1,70,68,33470.00016111301,4183.750020139126
737,1,70,58,366776.11137362843,2037.6450631868247
738,1,70,6,397515.06536362163,2598.137682115174
739,1,70,70,14511.818998740737,7255.909499370368
740,1,70,63,676649.9386777732,4903.260425201255
741,1,70,71,26305.822922966832,2630.582292296683
742,1,70,73,45365.85560174641,7560.9759336244015
743,1,70,7,314298.93149700394,6162.724147000077
744,1,70,55,404725.2165926979,1326.9679232547471
745,1,70,64,1379483.2381162676,7749.905832113863
746,1,70,76,40786.74201363121,1568.7208466781233
747,1,70,74,430439.0646342471,7826.164811531766
748,1,70,52,2213887.998728906,5872.381959493119
749,1,70,77,35299.50397407425,980.5417770576181
750,1,70,78,72986.21935407016,8109.579928230018
751,1,70,61,404725.2165926979,1326.9679232547471
752,1,70,57,1874764.4505781832,5193.253325701338
753,1,70,62,1565884.6561402772,5632.67861920963
754,1,70,8,123336.05507800379,2936.5727399524712
755,1,70,82,44478.209234939946,1933.8351841278238
756,1,60,56,8860688.16845331,4668.434229954325
757,1,70,79,270880.0171572667,4514.666952621111
758,1,70,87,38707.52655102975,4838.440818878718
759,1,70,83,87031.76182232586,1776.1584045372624
760,1,70,88,240306.18319426017,5861.126419372199
761,1,70,66,673700.5105381068,2017.067396820679
762,1,70,90,8134.16083925109,2711.38694641703
763,1,70,81,648640.2879063211,5230.970063760654
764,1,70,69,1537140.2306599081,5630.550295457539
765,1,70,93,59986.13094777162,6665.125660863513
766,1,70,9,334527.78411329613,5309.964827195176
767,1,70,80,572047.5970954867,3839.2456180905147
768,1,70,67,2037494.2970601278,5347.75406052527
769,1,70,72,2148601.6412498057,6338.057938789987
770,1,70,98,252857.01163335796,6167.244186179462
771,1,70,99,59877.84504122454,8553.977863032076
772,1,70,89,972666.8422915173,4887.773076841795
773,1,70,97,298335.05333005794,2507.0172548744363
774,1,70,91,413210.87701074575,2163.4077330405535
775,1,70,75,2769501.378266127,7566.943656464828
776,1,80,11,61991.13923560201,6199.1139235602
777,1,80,1,202320.28782857108,2662.109050375935
778,1,70,94,842105.5607076731,4652.516909987144
779,1,80,10,622094.4741777534,6618.02632103993
780,1,80,16,133173.98738941105,6341.618447114812
781,1,80,13,485468.7789875307,7245.802671455682
782,1,80,100,549603.791934411,4697.468307131719
783,1,70,60,5964852.70286528,8570.190665036322
784,1,70,86,2130741.392529121,6230.237989851232
785,1,80,18,77648.2159518206,1764.7321807231956
786,1,80,22,10784.295398607874,10784.295398607874
787,1,70,53,4556936.187564872,5550.470386802524
788,1,70,84,3846493.4088347424,9497.514589715413
789,1,70,85,3023713.4207142075,7374.910782229775
790,1,80,23,35299.50397407425,980.5417770576181
791,1,80,26,33480.2953608374,4185.036920104675
792,1,70,95,735202.1934995988,2194.633413431638
793,1,80,24,298132.096241032,4732.255495889397
794,1,80,28,164295.28561040445,6319.049446554017
795,1,80,31,58196.72518514012,7274.590648142515
796,1,70,92,2935506.523521138,7807.19820085409
797,1,80,14,949893.3167219511,4523.301508199767
798,1,80,30,49979.4603945073,1315.2489577501922
799,1,80,17,391850.47974348225,2051.573192374253
800,1,80,3,70210.03869788833,1493.8306105933689
801,1,80,20,757615.434562255,5224.9340314638275
802,1,80,19,418442.09292368474,2041.180941091145
803,1,80,32,512575.41919785837,7322.505988540834
804,1,80,38,265374.0875842406,6318.430656767633
805,1,80,39,17000.634648388208,1888.9594053764677
806,1,80,27,397515.06536362163,2598.137682115174
807,1,80,21,968860.9585597973,4968.517736204089
808,1,80,37,260904.18161896095,3781.2200234632023
809,1,80,41,47515.395104525414,2065.886743675018
810,1,80,40,233102.89044186322,3586.1983144902033
811,1,80,29,1481931.4716224782,6279.370642468128
812,1,80,44,216363.90182013396,2704.5487727516747
813,1,80,34,760854.3619130255,4157.674108814347
814,1,80,45,392114.6862288104,4901.43357786013
815,1,80,35,1032819.739695908,5087.78196894536
816,1,80,48,107379.41058307275,2619.0100142212864
817,1,80,47,375795.0192745617,5526.397342272967
818,1,80,50,124996.35533954283,6249.817766977141
819,1,80,5,175874.9861387942,3823.36926388683
820,1,80,52,35299.50397407425,980.5417770576181
821,1,80,53,58659.48295611098,1504.0893065669482
822,1,80,54,257772.76134487314,5370.265861351524
823,1,80,55,187926.32285906895,2847.3685281677112
824,1,80,15,2088187.0024413709,3728.905361502448
825,1,80,58,35299.50397407425,980.5417770576181
826,1,80,60,3636.3993718793613,3636.3993718793613
827,1,80,42,1228205.9136671384,4742.107774776597
828,1,80,6,218605.15319127712,6072.365366424365
829,1,80,25,2560718.5984103875,5258.149072711268
830,1,80,59,201970.69083372224,3107.2413974418805
831,1,80,4,720492.4147679941,2144.322662999982
832,1,80,49,472032.7385543884,2269.3881661268674
833,1,80,63,85583.92222363321,4279.196111181661
834,1,80,56,596376.2171526942,5277.665638519418
835,1,80,62,430439.0646342471,7826.164811531766
836,1,80,33,3115741.649072851,7113.565408842126
837,1,70,96,6510307.528317285,8335.861111801902
838,1,80,65,58364.51285321996,1389.631258409999
839,1,80,51,1823210.83848591,7149.846425434942
840,1,80,61,323527.9284992487,2696.0660708270725
841,1,80,70,179659.42758863867,4990.539655239963
842,1,80,71,90615.01393034901,2265.3753482587254
843,1,80,36,2360597.578004757,4797.962556920238
844,1,80,43,3194791.002388187,7327.502299055475
845,1,80,73,332610.7334125328,6047.467880227869
846,1,80,77,43086.365183488735,1196.8434773191316
847,1,80,8,15869.249212842598,7934.624606421299
848,1,80,75,341325.1807463257,4946.741749946749
849,1,80,7,344490.2124494454,2609.7743367382227
850,1,80,57,1557642.3355895863,5140.733780823717
851,1,80,79,265387.57669180154,3737.8531928422753
852,1,80,67,1396679.5393576985,6779.997763872323
853,1,80,2,3721075.5370578943,4789.0290052225155
854,1,80,86,9211.673270311474,9211.673270311474
855,1,80,78,561997.8992542386,4886.938254384683
856,1,80,72,938257.6243062051,4811.5775605446415
857,1,80,84,46603.758405928,1259.561037998054
858,1,80,80,272740.5573493631,2331.1158747808813
859,1,80,85,283422.62924587185,6298.2806499082635
860,1,80,88,304989.49904678453,5865.182673976626
861,1,80,89,226928.15204682582,2872.508253757289
862,1,80,93,119883.15105363821,3746.348470426194
863,1,80,94,36473.00221634992,6078.833702724987
864,1,80,92,303718.35615729156,3573.1571312622536
865,1,80,69,2436748.059745126,7406.529056976066
866,1,80,96,52391.28070879891,6548.910088599864
867,1,80,87,397515.06536362163,2598.137682115174
868,1,80,97,192018.60819830926,6621.331317183078
869,1,80,91,364504.68272173445,2740.6367121934923
870,1,90,10,15896.881015643166,7948.440507821583
871,1,90,11,18454.48928971323,1845.448928971323
872,1,80,68,695427.0376720496,1492.3326988670592
873,1,80,64,695427.0376720496,1492.3326988670592
874,1,80,83,2385864.2798684645,7526.385740909983
875,1,90,12,191124.22582075646,2895.8216033447948
876,1,80,81,1950048.901540448,5539.911652103546
877,1,90,15,40927.80658206978,5846.829511724254
878,1,90,14,87031.76182232586,1776.1584045372624
879,1,90,18,131429.03896949842,5476.209957062434
880,1,80,9,1629176.1375379495,5522.630974704914
881,1,70,65,9102592.5624024,5017.967233959426
882,1,90,16,328088.05994115706,5560.814575273848
883,1,90,19,178228.09108354655,2829.017318786453
884,1,80,82,2427977.938561988,5659.622234410229
885,1,90,23,44851.49501444114,1725.0575005554285
886,1,90,21,354534.1102392151,5064.773003417358
887,1,90,26,47515.395104525414,2065.886743675018
888,1,90,20,497411.9801439606,4692.565850414723
889,1,90,24,216363.90182013396,2704.5487727516747
890,1,80,90,3527337.1191688357,7569.392959589776
891,1,90,28,70236.8115852098,1596.2911723911318
892,1,90,13,1581074.1724314734,4971.931359847401
893,1,90,2,1291025.6940682977,5613.155191601295
894,1,80,98,654099.8549866547,1493.378664353093
895,1,90,3,225943.3423234565,2824.2917790432066
896,1,90,33,231975.0754868872,2936.3933605935085
897,1,90,22,722128.8238330387,2123.90830539129
898,1,80,95,3069849.4446329093,5116.415741054849
899,1,90,31,1100498.8417335236,5240.470674921541
900,1,90,27,408361.61596457864,1334.515084851564
901,1,90,37,571372.3720115646,7232.561671032463
902,1,80,99,3054877.8514323784,4780.716512413737
903,1,90,39,111927.38874597246,2664.9378272850586
904,1,90,34,1388593.3147987737,5785.805478328224
905,1,90,41,44434.40969530203,1931.9308563174795
906,1,90,29,2828510.5412803697,7071.276353200924
907,1,90,44,142247.95520195845,6465.816145543566
908,1,90,25,4333873.611721076,8720.067629217458
909,1,90,1,6958425.141739449,8719.831004686026
910,1,90,45,318182.1685563452,5582.143308006056
911,1,90,100,6975474.60565618,8741.196247689448
912,1,90,30,2762678.913898764,5853.133292158399
913,1,90,48,54935.11204120989,5493.511204120989
914,1,90,49,48466.462908212656,6923.780415458951
915,1,90,38,1372284.9426676466,5511.184508705408
916,1,90,47,419354.01141092327,5517.8159396174115
917,1,90,4,1129004.4475898289,4783.917150804359
918,1,90,50,437794.6368055812,5760.455747441858
919,1,90,36,2500935.1944799274,5389.94653982743
920,1,90,43,1355026.1919903152,5485.9359999607905
921,1,90,5,671652.4428456551,5166.557252658886
922,1,90,32,2140440.408869846,3722.5050589040798
923,1,90,56,165206.18529126688,2202.749137216892
924,1,90,55,570210.238631123,4791.682677572462
925,1,90,53,397515.06536362163,2598.137682115174
926,1,90,51,1035069.1572326045,4928.900748726688
927,1,90,61,46548.630231366405,5818.578778920801
928,1,90,46,719123.1465326189,2140.247459918509
929,1,90,54,798438.1901458591,4363.0502193762795
930,1,90,42,3396583.57163567,7320.223214732047
931,1,90,66,35639.82174412981,1425.5928697651925
932,1,90,57,1010404.768308247,4788.6481910343455
933,1,90,58,486060.64081301546,2314.574480061978
934,1,90,64,412876.41317671177,5505.018842356157
935,1,90,67,17000.634648388208,1888.9594053764677
936,1,90,60,298270.2520785594,2506.4727065425163
937,1,90,40,2627232.7262350284,4237.472139088755
938,1,90,52,2943312.5495843207,5934.097882226453
939,1,90,59,695427.0376720496,1492.3326988670592
940,1,90,73,112638.36030306114,2681.865721501456
941,1,90,69,1605817.5940297272,6152.5578315315215
942,1,90,6,654099.8549866547,1493.378664353093
943,1,90,76,25047.586743211483,3578.2266776016404
944,1,90,35,4659983.380458172,4804.10657779193
945,1,90,75,53751.97667181096,1378.255812097717
946,1,90,77,44169.74594772332,6309.963706817617
947,1,90,78,30411.355595231806,3041.1355595231807
948,1,90,79,47665.53488492991,6809.362126418559
949,1,90,62,3241986.6303157764,7188.440421986201
950,1,90,81,204129.0822916693,6584.809106182881
951,1,90,68,2142661.2360364897,6139.430475749255
952,1,90,72,1573185.1001031166,6343.488306867405
953,1,90,63,2695177.7007968724,5734.4206399933455
954,1,90,71,2681569.4826699286,7448.80411852758
955,1,90,83,393645.16767392826,6786.985649550487
956,1,80,74,10231462.049139094,5085.219706331557
957,1,90,70,3392001.187419778,7870.072360602734
958,1,80,66,9593623.58249702,4564.045472167944
959,1,90,7,695427.0376720496,1492.3326988670592
960,1,90,82,447397.369503542,3085.4991000244277
961,1,90,91,43643.77064029462,6234.824377184946
962,1,90,65,2382925.554904002,3945.240984940401
963,1,90,95,43919.909723818026,5489.988715477253
964,1,90,94,129528.73624809762,2943.834914729491
965,1,90,9,215021.09940287267,2721.7860683907934
966,1,90,90,460186.3257253186,5825.143363611627
967,1,90,84,908771.99320941,4708.663177250829
968,1,90,99,39548.20538880776,4394.245043200862
969,1,90,97,223487.10231173606,7706.451803852968
970,1,90,96,312391.6934427708,6125.327322407271
971,1,90,93,307008.56213349855,2558.404684445821
972,1,90,80,408361.61596457864,1334.515084851564
973,1,90,87,408361.61596457864,1334.515084851564
974,1,90,74,3266827.8786345995,7148.419865721225
975,1,90,86,1956847.8283495575,5639.330917433883
976,1,90,85,1909794.1111863893,5700.877943839968
977,1,90,88,3086814.235646091,5144.690392743485
978,1,90,92,4837733.083917658,7242.1153950863145
979,1,90,98,2454626.3392893574,4017.3917173311906
980,1,90,8,7415331.468451119,8378.90561406906
981,1,90,89,7579914.126714482,8564.874719451393
982,1,90,17,11450123.421342678,4527.530020301573
